x1-Rated weight,x2-Actual weight,x3-Multiplier,x4-Throttle position,x5-Engine speed,x6-Luffing handle signal,x7-Winch handle signal,x8-Slewing handle signal,x9-Telescopic handle signal,x10-Left slewing current,x11-Right slewing current,x12-Flexiable pump control current,x13-Luffing balance valve control current,x14-Winch up pump control current,x15-Winch down pump control current,x16-Winch motor control current,y1-Winch speed,y2-Winch pump outlet pressure,y3-Slewing angle,y4-Boom length,y5-Flexiable pump pressure,y6-Luffing angle,y7-Amplitude,y8-Height
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.01,12.4,2.58
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.24,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.69,12.42,2.75
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.83,12.42,2.85
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.86,12.42,2.8
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.65,12.42,2.79
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.1,12.41,2.68
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.06,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.63,12.39,2.46
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.02,12.4,2.49
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.48,12.43,2.9
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.53,12.43,2.95
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.7,12.44,3
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.45,12.43,3.01
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.25,12.43,2.96
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.92,12.42,2.83
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.18,12.41,2.7
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.88,12.38,2.38
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.36,12.41,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,1.13,12.43,2.84
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.84,12.42,2.83
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.86,12.42,2.78
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.8,12.42,2.82
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.5,12.42,2.75
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.24,12.41,2.65
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.22,12.41,2.65
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.44,12.41,2.66
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.41,12.41,2.69
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.08,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.37,12.41,2.69
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.31,12.41,2.69
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.13,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.13,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.04,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.13,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.01,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.18,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.24,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.14,12.4,2.49
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.04,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.16,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.52,12.4,2.5
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.66,12.39,2.45
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.82,12.39,2.37
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.4,12.37,2.28
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.3,12.37,2.23
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.76,12.38,2.35
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.16,12.38,2.32
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.06,12.37,2.28
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.35,12.39,2.43
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.38,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.62,12.42,2.7
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.59,12.42,2.72
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.25,12.41,2.68
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.05,12.41,2.64
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.07,12.41,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.09,12.41,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.1,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,0.05,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.01,12.4,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-0.23,12.4,2.56
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.08,12.39,2.41
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.15,12.37,2.21
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.6,12.37,2.23
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-2.7,12.35,2.07
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-3.95,12.29,1.64
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-3.37,12.3,1.62
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.8,12.37,2.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-3.74,12.32,1.78
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,0,-1.52,12.36,2.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.32,12.41,2.64
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.48,12.43,2.92
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.82,12.43,3.05
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.1,12.42,3.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.97,12.42,3.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.25,12.41,3.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.76,12.4,3.11
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.03,12.38,2.9
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.67,12.39,2.81
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.48,12.4,2.73
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.03,12.4,2.66
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.52,12.39,2.51
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.44,12.39,2.39
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.05,12.42,2.76
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.24,12.43,2.89
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.71,12.42,2.81
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.08,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.52,12.4,2.49
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.44,12.37,2.24
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-2.16,12.36,2.11
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-3.42,12.31,1.77
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-3.34,12.29,1.66
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.74,12.35,2.08
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.31,12.36,2.2
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.5,12.36,2.2
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.11,12.36,2.27
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.39,12.36,2.26
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.2,12.36,2.24
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.17,12.36,2.32
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-2.73,12.31,1.91
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.62,12.35,2.13
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.16,12.36,2.17
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.08,12.39,2.49
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.87,12.41,2.73
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.18,12.44,3.02
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,3.69,12.46,3.47
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,3.89,12.46,3.57
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.3,12.44,3.28
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.11,12.42,2.97
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.84,12.42,2.82
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.29,12.43,2.9
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.96,12.42,2.86
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.58,12.42,2.75
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.55,12.42,2.75
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.5,12.41,2.75
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.35,12.4,2.55
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.03,12.41,2.61
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-2.09,12.36,2.17
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-3.9,12.29,1.61
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-4.35,12.27,1.46
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.36,12.39,2.39
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.61
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.14,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.12,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.05,12.42,2.77
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.44,12.43,2.88
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.24,12.44,3.12
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.4,12.44,3.17
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.3,12.44,3.21
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.07,12.44,3.21
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.83,12.42,2.89
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.18,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.18,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.62,12.42,2.71
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.18,12.41,2.68
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.59,12.39,2.46
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.71,12.39,2.4
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.6
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.39,12.41,2.66
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.31,12.4,2.55
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.31,12.4,2.51
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.52,12.37,2.23
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.25,12.37,2.24
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.15,12.38,2.29
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.11,12.4,2.51
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.38,12.4,2.55
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.28,12.37,2.28
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.79,12.36,2.2
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.63,12.35,2.08
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.39,12.37,2.22
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.93,12.38,2.24
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.04,12.41,2.59
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.26,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.28,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.34,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.34,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.27,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.24,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.34,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.26,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.28,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.3,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.32,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.27,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.32,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.29,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.27,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.27,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.32,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.26,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.26,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.26,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.33,12.41,2.67
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.83,12.42,2.7
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.27,12.44,3.09
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,3.02,12.45,3.32
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,3.01,12.45,3.34
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,2.01,12.44,3.23
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,1.13,12.42,2.9
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.74,12.42,2.83
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.09,12.41,2.68
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.05,12.4,2.57
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.32,12.4,2.55
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.29,12.38,2.39
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.75,12.39,2.37
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.25,12.4,2.47
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.15,12.4,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-1.07,12.37,2.2
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-2.17,12.36,2.14
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-2.05,12.35,2.02
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.87,12.37,2.2
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,-0.05,12.41,2.54
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.13,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.2,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.17,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,14.8,0,0.21,12.41,2.63
